GeneID,TruePE,PsuedoPE,gene_biotype
ENSMUSG00000040855,    66.00,100.56951807017009,protein_coding
ENSMUSG00000040856,    45.00,64.46763978857058,protein_coding
ENSMUSG00000040857,   999.00,1507.25341825678,protein_coding
ENSMUSG00000040859,   347.00,536.4352198024262,protein_coding
ENSMUSG00000040860,   328.00,497.6901791677648,protein_coding
ENSMUSG00000040865,   561.10,815.0515036622448,protein_coding
ENSMUSG00000040867,    12.00,14.182880753485527,protein_coding
ENSMUSG00000040875,   126.00,184.37744979531183,protein_coding
ENSMUSG00000040877,    61.00,90.2546957039988,protein_coding
ENSMUSG00000040883,   186.00,293.97243743588183,protein_coding
ENSMUSG00000040888,   471.19,736.0270525753878,protein_coding
ENSMUSG00000040891,     7.00,11.604175161942702,protein_coding
ENSMUSG00000040904,    84.15,140.1634635648276,protein_coding
ENSMUSG00000040907,   156.00,219.18997528113997,protein_coding
ENSMUSG00000040913,    57.13,88.32075154663981,protein_coding
ENSMUSG00000040918,   693.00,1045.6651173706148,protein_coding
ENSMUSG00000040928,   657.00,943.8062465046733,protein_coding
ENSMUSG00000040929,    91.00,132.87443085333032,protein_coding
ENSMUSG00000040935,    19.00,27.07640871119964,protein_coding
ENSMUSG00000040936,    33.03,46.45579207424218,protein_coding
ENSMUSG00000040938,    27.00,37.39123107737093,protein_coding
ENSMUSG00000040940,   445.00,661.4379842307341,protein_coding
ENSMUSG00000040943,  1024.00,1437.6283672851239,protein_coding
ENSMUSG00000040945,  4700.00,6989.581505876822,protein_coding
ENSMUSG00000040950,    27.20,33.5231726900567,protein_coding
ENSMUSG00000040952, 38893.88,53751.02389018861,protein_coding
ENSMUSG00000040957,    52.00,72.20375656319905,protein_coding
ENSMUSG00000040963,     3.00,3.8680583873142345,protein_coding
ENSMUSG00000040964,    77.00,117.33110441519844,protein_coding
ENSMUSG00000040972,     3.00,3.8680583873142345,protein_coding
ENSMUSG00000040990,    59.02,94.12275409131304,protein_coding
ENSMUSG00000040997,   318.00,477.06053443542226,protein_coding
ENSMUSG00000040998,   135.00,190.8242137741689,protein_coding
ENSMUSG00000041012,    67.00,99.28016527439868,protein_coding
ENSMUSG00000041020,   281.00,406.1461306679946,protein_coding
ENSMUSG00000041025,   187.00,268.1853815204536,protein_coding
ENSMUSG00000041028, 10904.00,15641.138765502992,protein_coding
ENSMUSG00000041035,   218.87,307.5105567547967,protein_coding
ENSMUSG00000041037,    67.69,96.61592373008511,protein_coding
ENSMUSG00000041040,   289.00,426.7757754003372,protein_coding
ENSMUSG00000041046,    23.00,38.680583873142346,protein_coding
ENSMUSG00000041057,  3927.00,5769.853761077066,protein_coding
ENSMUSG00000041058,   539.00,878.0492539203312,protein_coding
ENSMUSG00000041064,   189.00,296.55114302742464,protein_coding
ENSMUSG00000041075,   506.00,732.3523879981617,protein_coding
ENSMUSG00000041079,   118.00,175.35198022491196,protein_coding
ENSMUSG00000041084,  4065.00,5658.969420640725,protein_coding
ENSMUSG00000041096,   403.00,577.6300525055924,protein_coding
ENSMUSG00000041112,    71.00,113.46304602788422,protein_coding
ENSMUSG00000041115,    60.00,88.9653429082274,protein_coding
ENSMUSG00000041117,    61.00,86.38663731668457,protein_coding
ENSMUSG00000041119,    37.00,51.57411183085646,protein_coding
ENSMUSG00000041120,    22.00,33.5231726900567,protein_coding
ENSMUSG00000041124,   906.00,1272.591209426383,protein_coding
ENSMUSG00000041126,   737.00,1032.7715894129005,protein_coding
ENSMUSG00000041130,   778.00,1164.2855745815846,protein_coding
ENSMUSG00000041132,    25.00,39.96993666891375,protein_coding
ENSMUSG00000041133,  3262.00,4771.894697149994,protein_coding
ENSMUSG00000041135,    73.00,103.14822366171292,protein_coding
ENSMUSG00000041143,    43.00,64.46763978857058,protein_coding
ENSMUSG00000041147,   366.88,531.3720437598683,protein_coding
ENSMUSG00000041153,   198.00,295.2617902316532,protein_coding
ENSMUSG00000041161,    45.00,70.91440376742763,protein_coding
ENSMUSG00000041164,   509.00,772.3223246670755,protein_coding
ENSMUSG00000041168,  1011.00,1500.806654277923,protein_coding
ENSMUSG00000041180,   118.00,174.06262742914055,protein_coding
ENSMUSG00000041187,    47.00,67.0463453801134,protein_coding
ENSMUSG00000041189,    38.00,52.863464626627874,protein_coding
ENSMUSG00000041193,    84.00,119.90981000674127,protein_coding
ENSMUSG00000041199,   125.00,184.37744979531183,protein_coding
ENSMUSG00000041203,  1085.00,1592.3507027776932,protein_coding
ENSMUSG00000041205,    11.00,16.76158634502835,protein_coding
ENSMUSG00000041215,   463.00,671.7528065969054,protein_coding
ENSMUSG00000041219,   456.00,648.5444562730199,protein_coding
ENSMUSG00000041220,  1889.00,2743.7427494015637,protein_coding
ENSMUSG00000041225,  1152.00,1650.3715785874067,protein_coding
ENSMUSG00000041229,   329.00,475.7711816396508,protein_coding
ENSMUSG00000041231,   955.00,1396.3690778204386,protein_coding
ENSMUSG00000041235,   273.00,402.27807228068036,protein_coding
ENSMUSG00000041236,  1100.00,1504.6747126652372,protein_coding
ENSMUSG00000041237,    10.38,17.21753798861507,protein_coding
ENSMUSG00000041238,   896.00,1248.0935063067263,protein_coding
ENSMUSG00000041241,   198.00,288.8150262527962,protein_coding
ENSMUSG00000041245,  1450.92,2166.027157298974,protein_coding
ENSMUSG00000041258,   194.00,290.1043790485676,protein_coding
ENSMUSG00000041261,    19.00,29.655114302742465,protein_coding
ENSMUSG00000041263,    34.90,56.86499040534294,protein_coding
ENSMUSG00000041264,  1422.00,2113.2527257965307,protein_coding
ENSMUSG00000041268,   284.01,420.3290114214801,protein_coding
ENSMUSG00000041278,  1378.00,2017.837125382259,protein_coding
ENSMUSG00000041287,   415.00,602.1277556252492,protein_coding
ENSMUSG00000041297,   541.00,795.5306749909608,protein_coding
ENSMUSG00000041298,    44.45,58.55719427931266,protein_coding
ENSMUSG00000041303,  1717.00,2520.6847157331094,protein_coding
ENSMUSG00000041308,   206.00,305.5766125978245,protein_coding
ENSMUSG00000041309,    21.00,33.5231726900567,protein_coding
ENSMUSG00000041313,   692.00,1035.3502950044435,protein_coding
ENSMUSG00000041319,   959.47,1459.2808387642979,protein_coding
ENSMUSG00000041323,   159.00,230.79415044308266,protein_coding
ENSMUSG00000041328,   949.92,1349.9523771726679,protein_coding
ENSMUSG00000041329,    23.00,32.23381989428529,protein_coding
ENSMUSG00000041341,   335.00,489.9540623931364,protein_coding
ENSMUSG00000041343,    21.00,32.24603424779278,protein_coding
ENSMUSG00000041346,   152.00,220.47932807691137,protein_coding
ENSMUSG00000041351,   121.00,168.9052162460549,protein_coding
ENSMUSG00000041353,   858.00,1245.5148007151836,protein_coding
ENSMUSG00000041354,   345.00,518.3198239001074,protein_coding
ENSMUSG00000041355,  7273.72,9492.46395123972,protein_coding
ENSMUSG00000041359,   529.00,783.9264998290182,protein_coding
ENSMUSG00000041360,  2072.00,3018.374894900874,protein_coding
ENSMUSG00000041361,     8.33,13.666915624182643,protein_coding
ENSMUSG00000041362,    56.00,81.22922613359893,protein_coding
ENSMUSG00000041372,   267.85,386.64886075315457,protein_coding
ENSMUSG00000041375,   209.00,309.44467098513877,protein_coding
ENSMUSG00000041378,    15.00,23.208350323885405,protein_coding
ENSMUSG00000041390,   156.00,224.3473864642256,protein_coding
ENSMUSG00000041396,   357.00,505.4262959423933,protein_coding
ENSMUSG00000041406,  1086.67,1658.0989597647604,protein_coding
ENSMUSG00000041408,  2130.48,3060.923537161331,protein_coding
ENSMUSG00000041415,   622.00,927.0446601596449,protein_coding
ENSMUSG00000041417,    84.00,117.33110441519844,protein_coding
ENSMUSG00000041420,    27.00,37.39123107737093,protein_coding
ENSMUSG00000041423,     4.00,5.157411183085646,protein_coding
ENSMUSG00000041426,   481.00,731.0633165830084,protein_coding
ENSMUSG00000041429,   294.00,447.4054201326798,protein_coding
ENSMUSG00000041431,  8556.80,17247.224473644947,protein_coding
ENSMUSG00000041438,  1335.00,2057.8070620511726,protein_coding
ENSMUSG00000041439,    16.00,21.918997528113994,protein_coding
ENSMUSG00000041440,   306.00,468.0350648650224,protein_coding
ENSMUSG00000041444,   308.00,468.0350648650224,protein_coding
ENSMUSG00000041445,   274.00,403.5674250764518,protein_coding
ENSMUSG00000041449,    43.28,64.44650017592599,transcribed_unprocessed_pseudogene
ENSMUSG00000041453, 21183.09,53065.86940996406,protein_coding
ENSMUSG00000041459,  9948.05,14418.40957462374,protein_coding
ENSMUSG00000041471,   212.00,318.47014055553865,protein_coding
ENSMUSG00000041477,    41.00,60.59958140125634,protein_coding
ENSMUSG00000041483,  1606.00,2376.2772026067114,protein_coding
ENSMUSG00000041488,  1797.00,2622.5435865990507,protein_coding
ENSMUSG00000041491,   835.00,1226.1745087786123,protein_coding
ENSMUSG00000041498,   197.00,274.63214549931064,protein_coding
ENSMUSG00000041506,  1315.00,1985.6033054879738,protein_coding
ENSMUSG00000041515,    10.00,15.472233549256938,protein_coding
ENSMUSG00000041528,   102.92,153.70913015030246,protein_coding
ENSMUSG00000041530,   646.76,979.6077274845153,protein_coding
ENSMUSG00000041548,  1096.00,1658.1076953620352,protein_coding
ENSMUSG00000041556,    70.00,100.56951807017009,protein_coding
ENSMUSG00000041560,  1301.00,1868.2722010727753,protein_coding
ENSMUSG00000041570,   358.00,528.6346462662788,protein_coding
ENSMUSG00000041571,   468.00,680.7782761673053,protein_coding
ENSMUSG00000041583,   143.00,205.00709452765443,protein_coding
ENSMUSG00000041592,     3.00,5.157411183085646,protein_coding
ENSMUSG00000041594,   134.00,197.27097775302596,protein_coding
ENSMUSG00000041596,    20.94,28.30304050893224,transcribed_unprocessed_pseudogene
ENSMUSG00000041598,   328.00,495.111473576222,protein_coding
ENSMUSG00000041605,    61.00,87.67599011245598,protein_coding
ENSMUSG00000041607,   105.00,180.51545697224367,protein_coding
ENSMUSG00000041609,   117.00,175.35198022491196,protein_coding
ENSMUSG00000041617,     8.00,10.314822366171292,protein_coding
ENSMUSG00000041623,   421.00,624.0467531533632,protein_coding
ENSMUSG00000041624,    55.00,79.9398733378275,protein_coding
ENSMUSG00000041625,    84.00,117.33110441519844,protein_coding
ENSMUSG00000041629,   240.85,371.30608663375205,protein_coding
ENSMUSG00000041632,   552.96,782.5664906122122,protein_coding
ENSMUSG00000041633,   368.00,535.0814102451358,protein_coding
ENSMUSG00000041638,  1564.29,2383.6060999676174,protein_coding
ENSMUSG00000041642,    69.00,91.54404849977021,protein_coding
ENSMUSG00000041645,   659.00,988.9335943566726,protein_coding
ENSMUSG00000041649,   424.00,615.0212835829633,protein_coding
ENSMUSG00000041650,   309.00,452.56283131576544,protein_coding
ENSMUSG00000041653,    59.00,83.80793172514174,protein_coding
ENSMUSG00000041654,   185.00,256.5812063585109,protein_coding
ENSMUSG00000041658,   577.00,839.3686700471889,protein_coding
ENSMUSG00000041670,    67.00,100.56951807017009,protein_coding
ENSMUSG00000041671,   225.30,337.4316279977592,protein_coding
ENSMUSG00000041679,     2.00,5.157411183085646,protein_coding
ENSMUSG00000041684,   282.00,439.6693033580513,protein_coding
ENSMUSG00000041685,   590.00,863.8663731668457,protein_coding
ENSMUSG00000041688,   419.00,616.3106363787347,protein_coding
ENSMUSG00000041697,  2039.00,2974.536899844646,protein_coding
ENSMUSG00000041702,   194.00,279.78955668239627,protein_coding
ENSMUSG00000041703,   128.24,210.16450571074006,protein_coding
ENSMUSG00000041712,  1501.34,2238.204186713347,protein_coding
ENSMUSG00000041716,   178.41,242.49471023333504,protein_coding
ENSMUSG00000041718,  4788.97,6872.250401461623,protein_coding
ENSMUSG00000041720,   447.78,690.7560901725461,protein_coding
ENSMUSG00000041729,    69.00,108.30563484479856,protein_coding
ENSMUSG00000041733,   181.00,259.1599119500537,protein_coding
ENSMUSG00000041734,   346.00,527.3452934705073,protein_coding
ENSMUSG00000041736,   212.00,292.6830846401104,protein_coding
ENSMUSG00000041740,  1752.00,2604.492647458251,protein_coding
ENSMUSG00000041747,   655.00,936.0701297300448,protein_coding
ENSMUSG00000041757,    86.00,128.93527957714116,protein_coding
ENSMUSG00000041763,  1374.00,2050.0714850769855,protein_coding
ENSMUSG00000041765,   225.00,351.99331324559535,protein_coding
ENSMUSG00000041769,   672.56,969.009342421559,protein_coding
ENSMUSG00000041773,   607.00,894.8108402653596,protein_coding
ENSMUSG00000041774,   253.24,372.5665047269124,protein_coding
ENSMUSG00000041775,    88.44,128.22988678042793,protein_coding
ENSMUSG00000041777,   313.77,544.1068798155356,protein_coding
ENSMUSG00000041779,    87.00,135.3820435559982,protein_coding
ENSMUSG00000041781,   976.00,1427.3135449189524,protein_coding
ENSMUSG00000041782,   140.00,192.1135665699403,protein_coding
ENSMUSG00000041798,    22.00,34.81252548582811,protein_coding
ENSMUSG00000041801,   872.00,1294.510206954497,protein_coding
ENSMUSG00000041805,    13.00,18.050939140799763,protein_coding
ENSMUSG00000041809,     8.00,11.604175161942702,protein_coding
ENSMUSG00000041815,   955.00,1436.3390144893524,protein_coding
ENSMUSG00000041817,  1683.00,2423.9832560502537,protein_coding
ENSMUSG00000041831,    95.00,131.51398516868397,protein_coding
ENSMUSG00000041837,   530.00,799.3987333782751,protein_coding
ENSMUSG00000041840,  1433.00,2146.7724049594003,protein_coding
ENSMUSG00000041841, 13006.21,19694.30422028326,protein_coding
ENSMUSG00000041842,    30.00,41.25928946468517,protein_coding
ENSMUSG00000041845,   235.00,363.59748840753804,protein_coding
ENSMUSG00000041846,  1030.83,1505.961788850777,protein_coding
ENSMUSG00000041852,   993.00,1486.6237735244374,protein_coding
ENSMUSG00000041859,  2558.00,3817.7736282791493,protein_coding
ENSMUSG00000041870,   480.00,724.6162712235332,protein_coding
ENSMUSG00000041879,   930.00,1346.0843187853536,protein_coding
ENSMUSG00000041881,  3716.00,5268.295523521987,protein_coding
ENSMUSG00000041889,    48.00,63.178286992799165,protein_coding
ENSMUSG00000041890,   299.28,433.1754655766557,protein_coding
ENSMUSG00000041891,  1179.00,1716.1285711717487,protein_coding
ENSMUSG00000041895,    58.00,82.51857892937034,protein_coding
ENSMUSG00000041912,    19.00,30.03686896406464,protein_coding
ENSMUSG00000041915,   310.00,455.14153690730825,protein_coding
ENSMUSG00000041920,   124.63,175.26987245828101,protein_coding
ENSMUSG00000041921,   306.00,455.14153690730825,protein_coding
ENSMUSG00000041926,   379.65,555.2791959892803,protein_coding
ENSMUSG00000041930,    81.00,118.62045721096986,protein_coding
ENSMUSG00000041935,  1914.00,2782.423333274706,protein_coding
ENSMUSG00000041936,  2949.00,4383.799505622799,protein_coding
ENSMUSG00000041939,   116.00,192.1135665699403,protein_coding
ENSMUSG00000041945,     1.00,2.578705591542823,protein_coding
ENSMUSG00000041949,   164.00,257.8705591542823,protein_coding
ENSMUSG00000041954,     4.00,5.157411183085646,protein_coding
ENSMUSG00000041957,   995.00,1456.968659221695,protein_coding
ENSMUSG00000041958,   236.00,372.6229579779379,protein_coding
ENSMUSG00000041959,  4102.00,5817.559814520609,protein_coding
ENSMUSG00000041961,   165.00,235.9515616261683,protein_coding
ENSMUSG00000041966,   505.24,742.0983291572023,protein_coding
ENSMUSG00000041974,   820.00,1235.199978349012,protein_coding
ENSMUSG00000041975,   176.00,243.68767840079678,protein_coding
ENSMUSG00000041977,   161.15,267.00685799041383,protein_coding
ENSMUSG00000041991,    32.00,42.54864226045658,protein_coding
ENSMUSG00000041992,   124.00,179.2200386122262,protein_coding
ENSMUSG00000041995,    36.00,55.442170218170695,protein_coding
ENSMUSG00000041997,   747.83,1127.9487809989369,protein_coding
ENSMUSG00000042010,   207.00,327.4956101259385,protein_coding
ENSMUSG00000042015,    91.00,141.82880753485526,protein_coding
ENSMUSG00000042029,   747.00,1104.9753459760996,protein_coding
ENSMUSG00000042032,  2389.00,3476.0951373997254,protein_coding
ENSMUSG00000042035,   338.00,484.7966512100507,protein_coding
ENSMUSG00000042042,   190.00,291.393731844339,protein_coding
ENSMUSG00000042043,  4293.00,6007.094675499006,protein_coding
ENSMUSG00000042046,   225.86,341.3993725391774,protein_coding
ENSMUSG00000042050,    46.00,59.31022860548493,protein_coding
ENSMUSG00000042055,   365.00,558.2897605690212,protein_coding
ENSMUSG00000042063,   701.00,1040.507706187529,protein_coding
ENSMUSG00000042066,   141.00,199.84968334456877,protein_coding
ENSMUSG00000042073,    19.00,32.23381989428529,protein_coding
ENSMUSG00000042078,    31.00,43.83799505622799,protein_coding
ENSMUSG00000042079,  8914.63,13159.02036010983,protein_coding
ENSMUSG00000042087,    13.08,17.214619696378623,TEC
ENSMUSG00000042097,   132.00,197.27097775302596,protein_coding
ENSMUSG00000042099,   512.00,760.7181495051328,protein_coding
ENSMUSG00000042102,    16.00,24.49770311965682,protein_coding
ENSMUSG00000042104,   313.72,467.6291857129017,protein_coding
ENSMUSG00000042105,   484.05,718.1695072446762,protein_coding
ENSMUSG00000042106,     4.00,6.446763978857057,protein_coding
ENSMUSG00000042109,    11.00,11.604175161942702,protein_coding
ENSMUSG00000042111,   423.47,626.2951995488911,protein_coding
ENSMUSG00000042116,    17.03,25.78796236938211,protein_coding
ENSMUSG00000042121,   241.00,366.17619399908085,protein_coding
ENSMUSG00000042129,    16.00,19.340291936571173,protein_coding
ENSMUSG00000042133,  1349.47,2157.498056385594,protein_coding
ENSMUSG00000042138,   356.00,527.3452934705073,protein_coding
ENSMUSG00000042148,   143.00,214.0325640980543,protein_coding
ENSMUSG00000042155,   240.00,341.67849087942403,protein_coding
ENSMUSG00000042156,   163.00,224.3473864642256,protein_coding
ENSMUSG00000042167,   856.85,1403.3296963108066,protein_coding
ENSMUSG00000042178,    87.54,129.62190827485767,protein_coding
ENSMUSG00000042182,    44.00,67.0463453801134,protein_coding
ENSMUSG00000042185,   291.23,379.9825425310645,protein_coding
ENSMUSG00000042190,    38.00,52.863464626627874,protein_coding
ENSMUSG00000042195,   513.00,763.2968550966756,protein_coding
ENSMUSG00000042197,   515.00,762.0075023009042,protein_coding
ENSMUSG00000042198,   251.00,370.0442523863951,protein_coding
ENSMUSG00000042202,   216.00,318.47986228722294,protein_coding
ENSMUSG00000042203,   147.97,232.08350323885406,protein_coding
ENSMUSG00000042207,  1941.00,2875.2567345702478,protein_coding
ENSMUSG00000042208,   602.00,908.9937210188451,protein_coding
ENSMUSG00000042210,   183.00,264.3173231331394,protein_coding
ENSMUSG00000042211,   819.00,1228.753214370155,protein_coding
ENSMUSG00000042213,    13.62,25.784023117317215,protein_coding
ENSMUSG00000042215,    34.00,46.41670064777081,protein_coding
ENSMUSG00000042216,    71.00,108.30563484479856,protein_coding
ENSMUSG00000042225,   435.00,660.1486314349627,protein_coding
ENSMUSG00000042228,    61.90,96.61063555622272,protein_coding
ENSMUSG00000042229,   784.00,1144.9452826450133,protein_coding
ENSMUSG00000042246,    57.00,81.22922613359893,protein_coding
ENSMUSG00000042249,    61.00,91.54404849977021,protein_coding
ENSMUSG00000042251,    69.00,100.56951807017009,protein_coding
ENSMUSG00000042271,   854.00,1280.3273262010116,protein_coding
ENSMUSG00000042272,   287.52,425.4864226045658,protein_coding
ENSMUSG00000042275,   161.00,230.79415044308266,protein_coding
ENSMUSG00000042289,   146.61,252.1465797701481,protein_coding
ENSMUSG00000042292,   143.00,202.42838893611162,protein_coding
ENSMUSG00000042293,    69.00,99.28016527439868,protein_coding
ENSMUSG00000042298,   260.00,390.67389711873767,protein_coding
ENSMUSG00000042302,   134.00,198.56033054879737,protein_coding
ENSMUSG00000042303,   241.99,362.3078947039329,protein_coding
ENSMUSG00000042305,   899.00,1293.2208541587256,protein_coding
ENSMUSG00000042308,   724.02,1095.2270918109768,protein_coding
ENSMUSG00000042312,   867.00,1197.8087472716413,protein_coding
ENSMUSG00000042323,   805.00,1178.46845533507,protein_coding
ENSMUSG00000042328,   169.00,254.00250076696807,protein_coding
ENSMUSG00000042331,   199.00,288.8150262527962,protein_coding
ENSMUSG00000042340,    34.00,42.54864226045658,protein_coding
ENSMUSG00000042345,    33.00,48.99540623931364,protein_coding
ENSMUSG00000042348,   441.00,647.2551034772486,protein_coding
ENSMUSG00000042349,    35.00,50.284759035085045,protein_coding
ENSMUSG00000042350,   235.00,337.8104324921098,protein_coding
ENSMUSG00000042354,  2466.00,3554.7456579417812,protein_coding
ENSMUSG00000042357,   325.00,477.06053443542226,protein_coding
ENSMUSG00000042359,    19.00,25.78705591542823,protein_coding
ENSMUSG00000042360,     4.00,9.025469570399881,processed_transcript
ENSMUSG00000042363,   792.50,1150.102693828099,protein_coding
ENSMUSG00000042364,   530.00,751.692679934733,protein_coding
ENSMUSG00000042367,  1100.00,1575.589116432665,protein_coding
ENSMUSG00000042369,   413.00,594.3916388506207,protein_coding
ENSMUSG00000042372,     8.00,12.893527957714115,protein_coding
ENSMUSG00000042377,   119.79,166.0782043648319,protein_coding
ENSMUSG00000042380,   110.00,157.3010410841122,protein_coding
ENSMUSG00000042386,     4.00,6.446763978857057,protein_coding
ENSMUSG00000042388,    43.00,67.0463453801134,protein_coding
ENSMUSG00000042389,   239.00,353.2826660413667,protein_coding
ENSMUSG00000042390,   389.01,597.468628720287,protein_coding
ENSMUSG00000042396,  2523.00,3630.817472892295,protein_coding
ENSMUSG00000042401,    57.00,86.38663731668457,protein_coding
ENSMUSG00000042404,    95.00,148.27557151371232,protein_coding
ENSMUSG00000042406,  3478.00,5060.70972340279,protein_coding
ENSMUSG00000042408,   460.55,691.1904520846252,protein_coding
ENSMUSG00000042410,  2053.00,3029.979070062817,protein_coding
ENSMUSG00000042414,   177.00,269.474734316225,protein_coding
ENSMUSG00000042417,    17.00,29.655114302742465,protein_coding
ENSMUSG00000042419,   138.00,216.61126968959712,protein_coding
ENSMUSG00000042423,   187.00,233.37285603462547,protein_coding
ENSMUSG00000042426,   558.00,822.6070837021605,protein_coding
ENSMUSG00000042428,    85.00,137.96074914754104,protein_coding
ENSMUSG00000042436,    17.00,23.208350323885405,protein_coding
ENSMUSG00000042439,   389.05,614.5944938013236,protein_coding
ENSMUSG00000042444,    38.00,55.442170218170695,protein_coding
ENSMUSG00000042446,   877.00,1299.6676181375828,protein_coding
ENSMUSG00000042447,   706.00,1037.9290005959863,protein_coding
ENSMUSG00000042460,   999.00,1469.8621871794091,protein_coding
ENSMUSG00000042462,  3401.00,4844.098453713193,protein_coding
ENSMUSG00000042472,   600.00,879.3386067161026,protein_coding
ENSMUSG00000042473,    66.00,105.72692925325575,protein_coding
ENSMUSG00000042487,   378.00,551.8429965901641,protein_coding
ENSMUSG00000042489,   298.00,424.19706980879437,protein_coding
ENSMUSG00000042492,   760.00,1129.4730490957566,protein_coding
ENSMUSG00000042496,    85.84,125.13454170576422,protein_coding
ENSMUSG00000042502,   714.00,1009.5632390890152,protein_coding
ENSMUSG00000042505,   322.00,465.45635927347956,protein_coding
ENSMUSG00000042506,   652.00,985.0655359693584,protein_coding
ENSMUSG00000042507,   318.00,460.2989480903939,protein_coding
ENSMUSG00000042508,  1181.41,1725.0232557054765,protein_coding
ENSMUSG00000042515,   135.00,201.13903614034018,protein_coding
ENSMUSG00000042520,  1477.00,2188.031838045093,protein_coding
ENSMUSG00000042523,    82.00,108.30563484479856,protein_coding
ENSMUSG00000042524,    86.00,141.82880753485526,protein_coding
ENSMUSG00000042529,    18.00,27.07640871119964,protein_coding
ENSMUSG00000042535,   396.99,602.115390195567,protein_coding
ENSMUSG00000042541,  5764.00,7952.728044318066,protein_coding
ENSMUSG00000042548,   882.00,1315.1398516868396,protein_coding
ENSMUSG00000042549,    10.00,14.182880753485527,antisense_RNA
ENSMUSG00000042557,   896.97,1327.9638311682447,protein_coding
ENSMUSG00000042558,   537.00,769.7436190755327,protein_coding
ENSMUSG00000042569,   890.08,1310.0283117308081,protein_coding
ENSMUSG00000042570,   344.00,502.84759035085045,protein_coding
ENSMUSG00000042572,   797.00,1190.0726304970128,protein_coding
ENSMUSG00000042579,    14.07,24.576288384377722,lincRNA
ENSMUSG00000042589,    27.00,41.25928946468517,protein_coding
ENSMUSG00000042590,  2273.00,3421.8817903562076,protein_coding
ENSMUSG00000042594,    96.00,143.11816033062667,protein_coding
ENSMUSG00000042595,   561.00,817.4496725190749,protein_coding
ENSMUSG00000042599,   134.05,193.4029193657117,protein_coding
ENSMUSG00000042605,   467.88,713.0120960615906,protein_coding
ENSMUSG00000042606,   424.00,604.706461216792,protein_coding
ENSMUSG00000042608,   310.00,474.48182884387944,protein_coding
ENSMUSG00000042613,    65.00,104.43757645748433,protein_coding
ENSMUSG00000042616,    43.00,59.31022860548493,protein_coding
ENSMUSG00000042622,    73.00,101.85887086594151,protein_coding
ENSMUSG00000042625,   451.98,655.2461169149398,protein_coding
ENSMUSG00000042626,   847.00,1275.1699150179259,protein_coding
ENSMUSG00000042628,   347.00,522.1878822874216,protein_coding
ENSMUSG00000042632,   267.00,403.5674250764518,protein_coding
ENSMUSG00000042642,   143.00,216.61126968959712,protein_coding
ENSMUSG00000042644,   508.00,727.1949768150761,protein_coding
ENSMUSG00000042647,    49.81,70.24956083364422,protein_coding
ENSMUSG00000042650,   717.00,1063.7160565114145,protein_coding
ENSMUSG00000042659,   383.00,560.868466160564,protein_coding
ENSMUSG00000042660,   776.00,1139.7878714619278,protein_coding
ENSMUSG00000042670,   630.74,1236.3995937348427,protein_coding
ENSMUSG00000042675,   133.00,198.56033054879737,protein_coding
ENSMUSG00000042677,    28.00,39.96993666891375,protein_coding
ENSMUSG00000042680,    50.00,74.78246215474186,protein_coding
ENSMUSG00000042682,  1290.82,1895.2378457014738,protein_coding
ENSMUSG00000042684,  1375.00,2020.4158309738018,protein_coding
ENSMUSG00000042686,    34.00,43.83799505622799,protein_coding
ENSMUSG00000042688,  1240.00,1824.4342060165473,protein_coding
ENSMUSG00000042694,   189.99,286.217792964576,protein_coding
ENSMUSG00000042699,  5278.39,7814.980225415344,protein_coding
ENSMUSG00000042700,   370.00,554.4217021817069,protein_coding
ENSMUSG00000042705,   512.00,729.773682406619,protein_coding
ENSMUSG00000042708,     5.00,6.446763978857057,protein_coding
ENSMUSG00000042709,   153.00,232.08350323885406,protein_coding
ENSMUSG00000042712, 16917.00,21166.01549538349,protein_coding
ENSMUSG00000042719,  1185.18,1778.0419456828033,protein_coding
ENSMUSG00000042724,   165.00,237.24091442193972,protein_coding
ENSMUSG00000042726,    99.00,145.6968659221695,protein_coding
ENSMUSG00000042729,   915.00,1365.4246107219249,protein_coding
ENSMUSG00000042734,    45.00,64.46763978857058,protein_coding
ENSMUSG00000042737,   428.00,608.5745196041062,protein_coding
ENSMUSG00000042742,   406.00,598.2596972379349,protein_coding
ENSMUSG00000042743,   122.00,190.8242137741689,protein_coding
ENSMUSG00000042744,   209.00,330.07431571748134,protein_coding
ENSMUSG00000042745,   273.00,389.3845443229663,protein_coding
ENSMUSG00000042747,  1320.00,1891.4805513966608,protein_coding
ENSMUSG00000042750,   737.57,1257.1023570427653,protein_coding
ENSMUSG00000042751,   380.00,550.5536437943927,protein_coding
ENSMUSG00000042757,     5.00,9.025469570399881,protein_coding
ENSMUSG00000042759,    40.00,56.11421525322644,protein_coding
ENSMUSG00000042763,    50.00,73.49310935897046,protein_coding
ENSMUSG00000042766,    22.00,30.944467098513876,protein_coding
ENSMUSG00000042770,   308.00,456.4308897030797,protein_coding
ENSMUSG00000042772,   881.00,1285.4847373840973,protein_coding
ENSMUSG00000042787,   101.00,141.82880753485526,protein_coding
ENSMUSG00000042790,    94.93,145.57296556010243,protein_coding
ENSMUSG00000042797,    38.00,47.706053443542224,protein_coding
ENSMUSG00000042804,    17.00,27.07640871119964,protein_coding
ENSMUSG00000042807,   912.00,1361.5565523346106,protein_coding
ENSMUSG00000042808,   100.00,161.16909947142645,protein_coding
ENSMUSG00000042810,   304.00,460.2989480903939,protein_coding
